team,elo,record,full_elo,proj_record,proj_point_diff,make_playoffs,make_finals,win_finals,updated
Pistons,1296,4-16,1315,20-62,-8.34720512195122,2e-05,1e-17,1.0000000000000001e-21,2021-11-29 00:03:00
Bucks,1656,13-8,1684,55-27,5.440313170731708,0.98732,0.4555846321209264,0.2916055584632121,2021-11-29 07:13:00
Suns,1675,17-3,1652,58-24,5.96585756097561,0.9987,0.258046331325945,0.1291658046331326,2021-11-29 07:13:00
Nuggets,1524,9-10,1626,46-36,2.222019024390244,0.88776,0.1967937592792653,0.0976196793759279,2021-11-29 07:13:00
Nets,1602,14-6,1665,51-31,3.408446829268293,0.92632,0.1668330575803958,0.093836683305758,2021-11-29 07:13:00
Jazz,1652,13-7,1652,54-28,6.21127756097561,0.99098,0.2030785904071183,0.0930203078590407,2021-11-29 07:13:00
Clippers,1558,11-9,1634,44-38,1.5583390243902442,0.80624,0.1394255221440228,0.0656339425522144,2021-11-29 07:13:00
76ers,1610,10-10,1656,49-33,3.3994002439024387,0.8754799999999999,0.1086458808196836,0.0501708645880819,2021-11-29 07:13:00
Warriors,1647,18-2,1612,54-28,5.315351951219512,0.98808,0.1086662174299515,0.0448508666217429,2021-11-29 07:13:00
Heat,1598,13-7,1596,50-32,3.87699,0.8921600000000001,0.0936437627773685,0.0416293643762777,2021-11-29 07:13:00
Celtics,1599,11-10,1592,46-36,1.9459153658536583,0.69894,0.0594547148878782,0.0257859454714887,2021-11-29 07:13:00
Hawks,1606,11-10,1599,49-33,3.3226175609756097,0.84206,0.0597168317938293,0.0233459716831793,2021-11-29 07:13:00
Trail Blazers,1588,10-10,1588,47-35,2.3308919512195123,0.87492,0.0417317189439729,0.0134641731718943,2021-11-29 07:13:00
Mavericks,1558,10-8,1558,46-36,1.1439531707317072,0.83798,0.0262083982762482,0.0078026208398276,2021-11-29 07:13:00
Bulls,1563,13-8,1553,46-36,2.169520243902439,0.72734,0.0184669159414466,0.0056618466915941,2021-11-29 07:13:00
Pacers,1567,9-13,1563,43-39,1.878760975609756,0.5103800000000001,0.0181857712379688,0.0056418185771237,2021-11-29 07:13:00
Timberwolves,1517,10-10,1533,41-41,0.3682702439024391,0.55696,0.0088032927509908,0.002220880329275,2021-11-29 07:13:00
Lakers,1480,11-11,1485,36-46,-2.6005026829268294,0.23294,0.0072022021231874,0.0022007202202123,2021-11-29 07:13:00
Grizzlies,1504,10-10,1506,39-43,-1.79305756097561,0.44258,0.0060822623935974,0.0012806082262393,2021-11-29 07:13:00
Hornets,1509,13-9,1510,42-40,-0.448129024390244,0.38694,0.0051221603986149,0.0012005122160398,2021-11-29 07:13:00
Raptors,1521,9-12,1521,39-43,-0.3305346341463415,0.26634,0.0047619041369421,0.0011604761904136,2021-11-29 07:13:00
Wizards,1531,13-7,1511,43-39,-0.0114124390243902,0.50432,0.0052825006312713,0.0010805282500631,2021-11-29 07:13:00
Knicks,1508,11-9,1519,40-42,-0.5095907317073171,0.33906,0.0044018722983964,0.0010004401872298,2021-11-29 07:13:00
Pelicans,1434,5-17,1504,34-48,-2.3729124390243905,0.1704,0.0030411077914887,0.0005203041107791,2021-11-29 07:13:00
Kings,1457,8-13,1457,34-48,-2.51115,0.1310599999999999,0.0007003375957438,0.0001800700337595,2021-11-29 07:13:00
Spurs,1467,5-13,1458,32-50,-2.5627434146341463,0.0808,0.0004203195554274,0.0001000420319555,2021-11-29 07:13:00
Cavaliers,1430,10-10,1430,33-49,-2.8569680487804883,0.04332,0.0001000554522049,2.0010005545220505e-05,2021-11-29 07:13:00
Rockets,1338,3-16,1283,18-64,-9.093297560975609,0.0001199999999999,1e-17,1e-21,2021-11-29 07:13:00
Thunder,1274,6-13,1299,21-61,-8.201756829268293,0.0004799999999999,1e-17,1e-21,2021-11-29 07:13:00
Magic,1302,4-17,1326,20-62,-8.728284390243902,2e-05,1e-17,1e-21,2021-11-29 07:13:00
Pistons,1289,4-16,1308,19-63,-8.53758512195122,1e-05,1e-17,1e-21,2021-11-29 07:13:00
Bucks,1652,13-8,1685,55-27,5.464520975609756,0.98934,0.4705057781809264,0.3021470505778181,2021-11-30 07:13:00
Suns,1675,17-3,1652,58-24,5.972408536585367,0.99902,0.262827155435745,0.1313262827155436,2021-11-30 07:13:00
Nuggets,1576,10-10,1636,49-33,2.99772024390244,0.94464,0.2295384681184669,0.1143829538468118,2021-11-30 07:13:00
Jazz,1661,14-7,1661,55-27,6.6346509756097545,0.99496,0.2274230748882249,0.1112227423074888,2021-11-30 07:13:00
Nets,1603,14-6,1666,51-31,3.46092756097561,0.93646,0.1722743157411958,0.0945372274315741,2021-11-30 07:13:00
76ers,1602,11-10,1648,49-33,3.0888782926829266,0.87016,0.0990042566661379,0.0447499004256666,2021-11-30 07:13:00
Clippers,1551,11-10,1622,42-40,0.8119124390243903,0.71336,0.1019396812244229,0.0444701939681224,2021-11-30 07:13:00
Warriors,1647,18-2,1611,54-28,5.3031195121951225,0.9884,0.1006649814749515,0.0390300664981474,2021-11-30 07:13:00
Heat,1587,13-8,1586,49-33,3.4930663414634147,0.8629600000000001,0.0820214584119669,0.0327282021458411,2021-11-30 07:13:00
Celtics,1598,11-10,1590,45-37,1.93102512195122,0.7112,0.0593753370134782,0.0250259375337013,2021-11-30 07:13:00
Hawks,1598,11-10,1599,48-34,3.277281219512195,0.8487,0.0596169638358293,0.0221859616963835,2021-11-30 07:13:00
Trail Blazers,1576,10-11,1583,46-36,2.0164726829268296,0.8607,0.0358107007514662,0.0116035810700751,2021-11-30 07:13:00
Bulls,1569,14-8,1559,47-35,2.40398756097561,0.77972,0.0213482182688482,0.0066621348218268,2021-11-30 07:13:00
Pacers,1571,9-14,1567,43-39,2.037937073170732,0.53468,0.0203864893753262,0.0064220386489375,2021-11-30 07:13:00
Mavericks,1540,10-9,1541,44-38,0.3271826829268293,0.7458,0.0160057535600741,0.003821600575356,2021-11-30 07:13:00
Timberwolves,1518,11-10,1535,41-41,0.4042665853658536,0.5952,0.0088835328612334,0.0023408883532861,2021-11-30 07:13:00
Lakers,1476,11-11,1485,36-46,-2.5946239024390243,0.23906,0.0063421581135874,0.0015206342158113,2021-11-30 07:13:00
Pelicans,1449,6-17,1518,36-46,-1.697163414634146,0.24944,0.0049618360370886,0.0013204961836037,2021-11-30 07:13:00
Grizzlies,1504,10-10,1504,39-43,-1.8330878048780488,0.4438,0.0049221203877974,0.0011004922120387,2021-11-30 07:13:00
Raptors,1507,9-12,1516,39-43,-0.4504353658536585,0.26022,0.0044417401183421,0.0010404441740118,2021-11-30 07:13:00
Hornets,1499,13-10,1502,41-41,-0.7484190243902439,0.34554,0.0040818662500133,0.000980408186625,2021-11-30 07:13:00
Knicks,1504,11-9,1512,40-42,-0.6760056097560976,0.32208,0.0033015482295964,0.0007803301548229,2021-11-30 07:13:00
Wizards,1505,13-8,1505,42-40,-0.3962936585365854,0.45128,0.0036019004379387,0.0006803601900437,2021-11-30 07:13:00
Spurs,1468,6-13,1465,33-49,-2.227197804878049,0.10326,0.00052034759296,6.005203475929601e-05,2021-11-30 07:13:00
Cavaliers,1445,11-10,1445,35-47,-2.071218780487805,0.08752,0.0002401875451791,4.002401875451792e-05,2021-11-30 07:13:00
Kings,1454,8-13,1454,34-48,-2.593911707317073,0.12206,0.0003602495737438,2.0036024957374383e-05,2021-11-30 07:13:00
Rockets,1350,4-16,1293,18-64,-8.70535463414634,0.00016,1e-17,1.0000000000000001e-21,2021-11-30 07:13:00
Magic,1300,4-18,1324,20-62,-8.642394634146342,8e-05,1e-17,1.0000000000000001e-21,2021-11-30 07:13:00
Pistons,1291,4-16,1309,19-63,-8.489269756097562,6e-05,1e-17,1.0000000000000001e-21,2021-11-30 07:13:00
Thunder,1278,6-14,1292,20-62,-8.499981707317074,0.00014,1e-17,1.0000000000000001e-21,2021-11-30 07:13:00
Bucks,1622,13-8,1691,56-26,5.606447073170731,0.99184,0.4680257681981264,0.2902068025768197,2021-12-01 18:57:00
Suns,1651,18-3,1660,59-23,6.164458048780488,0.99918,0.2931911476858526,0.1541893191147685,2021-12-01 18:57:00
Nuggets,1582,10-10,1640,49-33,3.1349192682926827,0.94818,0.2366797122904669,0.123103667971229,2021-12-01 18:57:00
Jazz,1660,14-7,1660,55-27,6.586412926829269,0.99392,0.219222036801425,0.1091619222036801,2021-12-01 18:57:00
Nets,1602,15-6,1667,52-30,3.3496770731707315,0.94178,0.1732347978150674,0.0930773234797815,2021-12-01 18:57:00
76ers,1603,11-10,1648,49-33,3.0848773170731705,0.8741200000000001,0.0992837326639379,0.0406299283732664,2021-12-01 18:57:00
Clippers,1459,11-10,1621,42-40,0.7357329268292683,0.6923199999999999,0.0886178370012229,0.0401888617837001,2021-12-01 18:57:00
Heat,1531,13-8,1585,48-34,3.32732756097561,0.8489200000000001,0.0789806802607669,0.031447898068026,2021-12-01 18:57:00
Warriors,1643,18-3,1605,54-28,5.16803024390244,0.9853,0.0834421471596439,0.0308683442147159,2021-12-01 18:57:00
Celtics,1579,11-10,1591,45-37,1.9312897560975608,0.71686,0.0589350989606782,0.023645893509896,2021-12-01 18:57:00
Hawks,1603,11-10,1599,48-34,3.2707617073170727,0.8482799999999999,0.0611175638726293,0.0229061117563872,2021-12-01 18:57:00
Trail Blazers,1582,11-11,1585,46-36,2.120806585365853,0.86192,0.0371309787961952,0.0122037130978796,2021-12-01 18:57:00
Bulls,1577,14-8,1560,47-35,2.420482682926829,0.78254,0.0237084723202482,0.007122370847232,2021-12-01 18:57:00
Pacers,1563,9-14,1568,43-39,2.035829512195122,0.5391199999999999,0.0206465834269262,0.0067020646583426,2021-12-01 18:57:00
Mavericks,1542,10-9,1542,44-38,0.3483790243902439,0.73928,0.0149055615958741,0.0038814905561595,2021-12-01 18:57:00
Lakers,1429,12-11,1492,37-45,-2.101639512195122,0.27988,0.0077025602380861,0.0020407702560238,2021-12-01 18:57:00
Timberwolves,1522,11-10,1534,41-41,0.3293851219512195,0.56892,0.0085233167836334,0.0020208523316783,2021-12-01 18:57:00
Grizzlies,1512,11-10,1514,41-41,-1.3997265853658536,0.52812,0.0059626646111139,0.0014605962664611,2021-12-01 18:57:00
Hornets,1495,13-10,1503,41-41,-0.7272853658536585,0.354,0.0050019622998133,0.0013205001962299,2021-12-01 18:57:00
Pelicans,1448,6-17,1518,36-46,-1.743938780487805,0.23578,0.0039415979834886,0.0011203941597983,2021-12-01 18:57:00
Knicks,1515,11-10,1515,40-42,-0.5576158536585366,0.32388,0.0034816862383248,0.0009803481686238,2021-12-01 18:57:00
Raptors,1488,9-13,1517,38-44,-0.5930682926829268,0.2265,0.0039216200122257,0.0009803921620012,2021-12-01 18:57:00
Wizards,1533,13-8,1504,42-40,-0.4177963414634146,0.4572,0.0034818824363387,0.0006803481882436,2021-12-01 18:57:00
Spurs,1469,6-13,1467,33-49,-2.192157073170732,0.09762,0.00076034159916,0.0001400760341599,2021-12-01 18:57:00
Cavaliers,1444,11-10,1448,36-46,-1.9851773170731704,0.0949,0.0003802115579791,6.003802115579792e-05,2021-12-01 18:57:00
Kings,1420,8-14,1441,32-50,-3.2632778048780486,0.06942,0.0001201574888451,6.001201574888451e-05,2021-12-01 18:57:00
Rockets,1356,4-16,1288,18-64,-8.815574390243903,6e-05,1e-17,1e-21,2021-12-01 18:57:00
Magic,1290,4-18,1326,20-62,-8.615687804878048,4e-05,1e-17,1e-21,2021-12-01 18:57:00
Pistons,1290,4-17,1309,19-63,-8.592736097560978,2e-05,1e-17,1e-21,2021-12-01 18:57:00
Thunder,1233,6-14,1290,20-62,-8.609135609756098,0.0001,1e-17,1e-21,2021-12-01 18:57:00
Bucks,1623,14-8,1687,56-26,5.436282682926829,0.99178,0.4526248021386067,0.2727652624802138,2021-12-02 07:13:00
Suns,1652,18-3,1660,59-23,6.216330243902439,0.99942,0.3056318096928526,0.1670505631809692,2021-12-02 07:13:00
Jazz,1659,14-7,1659,55-27,6.567441707317072,0.99474,0.2270631268498249,0.1138427063126849,2021-12-02 07:13:00
Nuggets,1574,10-11,1633,48-34,2.7881453658536586,0.93048,0.215116783916504,0.1128415116783916,2021-12-02 07:13:00
Nets,1600,15-6,1664,51-31,3.2810924390243903,0.94086,0.1815549498050674,0.0966181554949805,2021-12-02 07:13:00
76ers,1596,11-11,1641,48-34,2.897911951219512,0.8425,0.0896619663133947,0.0380089661966313,2021-12-02 07:13:00
Clippers,1539,11-11,1613,41-41,0.2569941463414634,0.61144,0.0778360045309765,0.0352477836004531,2021-12-02 07:13:00
Warriors,1641,18-3,1604,53-29,5.142525853658538,0.98646,0.0827621231136439,0.0323882762123113,2021-12-02 07:13:00
Hawks,1602,12-10,1604,49-33,3.4998795121951223,0.8931,0.0815014585163724,0.0318081501458516,2021-12-02 07:13:00
Heat,1545,13-9,1579,47-35,2.7462258536585367,0.7972600000000001,0.0713985257487717,0.0290471398525748,2021-12-02 07:13:00
Celtics,1591,12-10,1590,46-36,1.9235878048780488,0.7491800000000001,0.0657764652614214,0.0265865776465261,2021-12-02 07:13:00
Trail Blazers,1581,11-11,1584,46-36,2.080366097560976,0.8662200000000001,0.0395310929001952,0.01312395310929,2021-12-02 07:13:00
Mavericks,1560,11-9,1560,46-36,1.2945331707317074,0.84662,0.0276689624498478,0.0087427668962449,2021-12-02 07:13:00
Bulls,1575,14-8,1559,47-35,2.3705948780487804,0.7831199999999999,0.0235286204130482,0.0069623528620413,2021-12-02 07:13:00
Pacers,1566,9-15,1558,41-41,1.6847568292682926,0.43762,0.0163253130109831,0.005261632531301,2021-12-02 07:13:00
Lakers,1430,12-11,1494,37-45,-2.021198536585366,0.3053,0.0083228103380861,0.0021008322810338,2021-12-02 07:13:00
Timberwolves,1512,11-11,1531,41-41,0.1955053658536584,0.54804,0.0072029987025975,0.0017007202998702,2021-12-02 07:13:00
Grizzlies,1509,11-10,1511,40-42,-1.4827763414634143,0.53036,0.0055026025759139,0.0014005502602575,2021-12-02 07:13:00
Wizards,1505,14-8,1505,43-39,-0.3317158536585366,0.49134,0.0043021765733746,0.0010404302176573,2021-12-02 07:13:00
Hornets,1499,13-11,1504,41-41,-0.617310487804878,0.34528,0.0047220062787331,0.0009804722006278,2021-12-02 07:13:00
Raptors,1485,9-13,1514,38-44,-0.6888587804878049,0.21564,0.0042615380008257,0.0009604261538,2021-12-02 07:13:00
Knicks,1516,11-10,1516,40-42,-0.5276082926829269,0.32944,0.0038617362651248,0.0009003861736265,2021-12-02 07:13:00
Pelicans,1430,6-18,1500,34-48,-2.6088219512195114,0.15528,0.0023210297591149,0.0005602321029759,2021-12-02 07:13:00
Spurs,1471,6-13,1468,33-49,-2.1021704878048784,0.1122599999999999,0.00082048562736,0.0001400820485627,2021-12-02 07:13:00
Cavaliers,1466,12-10,1468,38-44,-0.9774056097560976,0.1828,0.0006804997429743,6.006804997429744e-05,2021-12-02 07:13:00
Kings,1443,9-14,1449,33-49,-2.8471265853658534,0.11318,0.0004202295598914,6.004202295598914e-05,2021-12-02 07:13:00
Rockets,1342,5-16,1294,19-63,-8.622748536585366,6e-05,1e-17,1.0000000000000001e-21,2021-12-02 07:13:00
Magic,1314,5-18,1331,21-61,-8.298288292682928,4e-05,1e-17,1.0000000000000001e-21,2021-12-02 07:13:00
Pistons,1291,4-17,1309,19-63,-8.570450731707318,4e-05,1e-17,1.0000000000000001e-21,2021-12-02 07:13:00
Thunder,1275,6-15,1289,20-62,-8.685693414634146,0.00014,1e-17,1.0000000000000001e-21,2021-12-02 07:13:00
Bucks,1651,14-9,1687,55-27,5.2485551219512185,0.9882,0.4590447380998504,0.28388590447381,2021-12-03 19:31:00
Suns,1651,19-3,1658,59-23,6.112700975609758,0.9995,0.3013917717047005,0.1615101391771704,2021-12-03 19:31:00
Nuggets,1577,10-11,1636,48-34,2.861032195121952,0.93168,0.230798458124704,0.1179630798458124,2021-12-03 19:31:00
Jazz,1659,14-7,1659,55-27,6.5728758536585365,0.99486,0.2226026148396249,0.1114622602614839,2021-12-03 19:31:00
Nets,1601,15-6,1664,51-31,3.3277553658536587,0.94138,0.1788149578168674,0.0976378814957816,2021-12-03 19:31:00
76ers,1609,11-11,1641,48-34,2.9022356097560973,0.84226,0.0899018463147947,0.0383889901846314,2021-12-03 19:31:00
Clippers,1528,11-11,1611,41-41,0.221101951219512,0.59212,0.0756954104457765,0.0335275695410445,2021-12-03 19:31:00
Warriors,1641,18-3,1604,53-29,5.135151463414634,0.9851,0.0860827232114439,0.0317686082723211,2021-12-03 19:31:00
Hawks,1608,12-10,1602,49-33,3.4974468292682928,0.8929600000000001,0.0774812484877724,0.0298677481248487,2021-12-03 19:31:00
Celtics,1592,12-10,1590,46-36,1.9603465853658533,0.75062,0.0668566592898214,0.0275466856659289,2021-12-03 19:31:00
Heat,1457,13-9,1578,46-36,2.419773902439024,0.76034,0.0652167973833717,0.0260065216797383,2021-12-03 19:31:00
Mavericks,1554,11-9,1562,46-36,1.3550021951219513,0.85098,0.0290494385372478,0.0084429049438537,2021-12-03 19:31:00
Bulls,1573,15-8,1561,48-34,2.4856656097560976,0.81742,0.0266498566966097,0.0082626649856696,2021-12-03 19:31:00
Trail Blazers,1523,11-12,1562,44-38,0.9321646341463414,0.7421,0.0219873799240565,0.0065221987379924,2021-12-03 19:31:00
Pacers,1558,9-15,1560,42-40,1.7906263414634145,0.46316,0.0176856731025831,0.0054017685673102,2021-12-03 19:31:00
Lakers,1432,12-11,1496,37-45,-1.9594153658536584,0.31068,0.0099830703772861,0.0027609983070377,2021-12-03 19:31:00
Grizzlies,1527,12-10,1525,42-40,-0.3328565853658537,0.60902,0.0101639690240247,0.0025810163969024,2021-12-03 19:31:00
Timberwolves,1440,11-11,1530,41-41,0.1623480487804878,0.536,0.0078831266973975,0.0016807883126697,2021-12-03 19:31:00
Raptors,1498,10-13,1517,39-43,-0.5644021951219512,0.24936,0.005321988122782,0.0012205321988122,2021-12-03 19:31:00
Wizards,1526,14-8,1504,43-39,-0.3108473170731708,0.49346,0.0049423205929746,0.0011204942320592,2021-12-03 19:31:00
Hornets,1500,13-11,1504,41-41,-0.6244163414634146,0.34812,0.0043620262863331,0.0010804362026286,2021-12-03 19:31:00
Knicks,1510,11-11,1510,39-43,-0.7486465853658537,0.26602,0.0032614061023634,0.0005803261406102,2021-12-03 19:31:00
Pelicans,1427,6-18,1498,34-48,-2.694617073170732,0.1411599999999999,0.0024209037213149,0.0005202420903721,2021-12-03 19:31:00
Spurs,1494,7-13,1489,35-47,-0.9746658536585366,0.20432,0.0018009298736987,0.0003401800929873,2021-12-03 19:31:00
Kings,1442,9-14,1447,33-49,-2.905740243902439,0.10232,0.0003402635440914,8.003402635440916e-05,2021-12-03 19:31:00
Cavaliers,1465,12-10,1469,38-44,-0.9642990243902438,0.18658,0.0006605417725743,4.006605417725744e-05,2021-12-03 19:31:00
Rockets,1355,5-16,1292,19-63,-8.65839756097561,8e-05,1e-17,1e-21,2021-12-03 19:31:00
Magic,1314,5-18,1330,21-61,-8.265102439024389,8e-05,1e-17,1e-21,2021-12-03 19:31:00
Pistons,1295,4-18,1314,19-63,-8.365783414634146,4e-05,1e-17,1e-21,2021-12-03 19:31:00
Thunder,1272,6-16,1281,19-63,-9.61559268292683,8e-05,1e-17,1e-21,2021-12-03 19:31:00
Bucks,1651,14-9,1688,55-27,5.253908780487804,0.99004,0.4453639220600504,0.292264536392206,2021-12-04 15:17:00
Suns,1646,19-4,1648,58-24,5.638948780487803,0.99926,0.3025719436293511,0.1521302571943629,2021-12-04 15:17:00
Jazz,1661,15-7,1661,55-27,6.654982682926829,0.99612,0.2722477531679729,0.1321472247753167,2021-12-04 15:17:00
Nets,1603,16-6,1671,52-30,3.437259756097561,0.95702,0.1936374641428589,0.1134393637464142,2021-12-04 15:17:00
Warriors,1652,19-3,1613,55-27,5.723536829268293,0.99248,0.1346507420303933,0.054313465074203,2021-12-04 15:17:00
76ers,1608,12-11,1644,49-33,3.03694,0.8765200000000001,0.0952031105910412,0.0437295203110591,2021-12-04 15:17:00
Clippers,1540,12-11,1613,42-40,0.4435207317073169,0.66404,0.0969585150069164,0.0419496958515006,2021-12-04 15:17:00
Nuggets,1542,11-11,1640,46-36,1.986041951219512,0.86716,0.0983609642234678,0.0375898360964223,2021-12-04 15:17:00
Heat,1469,14-9,1587,48-34,2.8607395121951225,0.8372200000000001,0.0817603100809945,0.0359081760310081,2021-12-04 15:17:00
Hawks,1600,12-11,1600,49-33,3.3532202439024394,0.8681399999999999,0.0666784680885259,0.0282466678468088,2021-12-04 15:17:00
Celtics,1588,12-11,1588,46-36,1.9630043902439025,0.7431800000000001,0.0617356411286735,0.0272461735641128,2021-12-04 15:17:00
Bulls,1574,15-8,1562,48-34,2.550840731707317,0.82816,0.0279696107074097,0.0093827969610707,2021-12-04 15:17:00
Trail Blazers,1521,11-12,1562,44-38,0.9925041463414634,0.75734,0.0292883301938565,0.0080429288330193,2021-12-04 15:17:00
Mavericks,1531,11-10,1547,44-38,0.6427760975609755,0.77288,0.0266080721615629,0.0070226608072161,2021-12-04 15:17:00
Pacers,1549,9-16,1550,40-42,1.337410975609756,0.35646,0.0121039166085603,0.0042412103916608,2021-12-04 15:17:00
Grizzlies,1514,12-10,1522,42-40,-0.342350731707317,0.6128399999999999,0.0125243831064247,0.0028012524383106,2021-12-04 15:17:00
Timberwolves,1486,11-12,1530,40-42,0.2848392682926829,0.5378,0.010163498801606,0.0021810163498801,2021-12-04 15:17:00
Lakers,1479,12-12,1487,36-46,-2.1913465853658534,0.25012,0.0085425922061462,0.0019608542592206,2021-12-04 15:17:00
Raptors,1500,10-13,1517,39-43,-0.5065180487804878,0.26404,0.004701866116582,0.0013204701866116,2021-12-04 15:17:00
Pelicans,1434,7-18,1510,35-47,-1.994768780487805,0.2269,0.0052818380275998,0.0012005281838027,2021-12-04 15:17:00
Hornets,1500,13-11,1504,41-41,-0.5791195121951219,0.35808,0.0037619322587331,0.0010403761932258,2021-12-04 15:17:00
Wizards,1508,14-9,1490,41-41,-0.8531012195121952,0.3895,0.0027414342308257,0.000560274143423,2021-12-04 15:17:00
Spurs,1493,7-13,1487,35-47,-0.9841709756097562,0.2077,0.0022410979058987,0.0005602241097905,2021-12-04 15:17:00
Cavaliers,1490,13-10,1484,40-42,-0.0664543902439024,0.32512,0.0028413941185233,0.0005402841394118,2021-12-04 15:17:00
Knicks,1502,11-12,1502,38-44,-1.1533582926829269,0.20648,0.0017009899191995,0.0003001700989919,2021-12-04 15:17:00
Kings,1445,9-14,1448,34-48,-2.7990641463414634,0.1151,0.0007603295810914,8.007603295810915e-05,2021-12-04 15:17:00
Rockets,1337,6-16,1291,19-63,-8.672270243902439,0.00012,1e-17,1.0000000000000001e-21,2021-12-04 15:17:00
Magic,1318,5-19,1331,21-61,-8.18194243902439,1e-05,1e-17,1.0000000000000001e-21,2021-12-04 15:17:00
Pistons,1296,4-18,1314,19-63,-8.305889512195122,4e-05,1e-17,1.0000000000000001e-21,2021-12-04 15:17:00
Thunder,1271,6-16,1281,19-63,-9.53012,0.00014,1e-17,1.0000000000000001e-21,2021-12-04 15:17:00
Bucks,1559,15-9,1692,55-27,5.4589139024390265,0.99074,0.4628452661769037,0.3088662845266177,2021-12-06 07:13:00
Suns,1645,19-4,1646,58-24,5.632739268292682,0.9993,0.3178141296917512,0.1552517814129691,2021-12-06 07:13:00
Jazz,1663,16-7,1663,56-26,6.746123658536584,0.99766,0.2968515034428861,0.1444296851503443,2021-12-06 07:13:00
Nets,1599,16-7,1666,51-31,3.1654736585365857,0.93506,0.1728338136757621,0.1005772833813675,2021-12-06 07:13:00
76ers,1608,12-11,1645,49-33,3.173649024390244,0.8881,0.0979042348056412,0.0463097904234805,2021-12-06 07:13:00
Celtics,1603,13-11,1603,48-34,2.768822682926829,0.8341200000000001,0.0880012321373879,0.0417088001232137,2021-12-06 07:13:00
Nuggets,1543,11-11,1642,46-36,2.0083356097560974,0.87218,0.1057219804912679,0.0391505721980491,2021-12-06 07:13:00
Warriors,1644,19-4,1605,53-29,5.331752195121951,0.98932,0.1054068456810727,0.038730540684568,2021-12-06 07:13:00
Clippers,1531,12-12,1603,41-41,0.1410053658536585,0.59626,0.0867767826250849,0.0355286776782625,2021-12-06 07:13:00
Heat,1509,14-10,1578,47-35,2.473147804878049,0.79078,0.0634970615319411,0.0271063497061532,2021-12-06 07:13:00
Hawks,1592,12-12,1597,48-34,3.1304092682926834,0.82796,0.0579966616657444,0.0240457996661665,2021-12-06 07:13:00
Bulls,1579,16-8,1566,49-33,2.7153534146341465,0.8608600000000001,0.0291503548803066,0.009642915035488,2021-12-06 07:13:00
Mavericks,1501,11-11,1544,43-39,0.5057353658536585,0.75076,0.0242074180411681,0.0061424207418041,2021-12-06 07:13:00
Trail Blazers,1506,11-13,1544,42-40,0.1276880487804878,0.65004,0.018965943536742,0.0048218965943536,2021-12-06 07:13:00
Pacers,1550,9-16,1551,40-42,1.3609285365853658,0.35468,0.0115238485997603,0.0039411523848599,2021-12-06 07:13:00
Grizzlies,1524,13-10,1531,43-39,0.0104448780487804,0.7056399999999999,0.0152052675670196,0.0034415205267567,2021-12-06 07:13:00
Lakers,1480,12-12,1488,37-45,-2.123758536585366,0.26578,0.0090627842803462,0.002580906278428,2021-12-06 07:13:00
Timberwolves,1487,11-12,1530,41-41,0.3037778048780488,0.55174,0.010663810943806,0.0021210663810943,2021-12-06 07:13:00
Raptors,1507,11-13,1525,40-42,-0.2010848780487804,0.30774,0.0051421042185734,0.0016205142104218,2021-12-06 07:13:00
Hornets,1330,14-11,1511,41-41,-0.5731378048780488,0.38438,0.0050821723475146,0.0012205082172347,2021-12-06 07:13:00
Spurs,1495,8-13,1499,37-45,-0.4769265853658536,0.30268,0.0045618281668193,0.0009004561828166,2021-12-06 07:13:00
Cavaliers,1492,13-11,1485,40-42,0.0098219512195121,0.3013,0.0028812940810101,0.0007002881294081,2021-12-06 07:13:00
Pelicans,1435,7-19,1503,34-48,-2.340318536585366,0.17496,0.0042613978844219,0.0006804261397884,2021-12-06 07:13:00
Knicks,1498,11-12,1498,38-44,-1.2538119512195118,0.1875,0.0015808698641995,0.0003401580869864,2021-12-06 07:13:00
Wizards,1502,14-10,1486,41-41,-1.046741707317073,0.33666,0.0017611460984343,0.0002801761146098,2021-12-06 07:13:00
Kings,1452,10-14,1450,34-48,-2.6235782926829265,0.14346,0.000700365644923,6.00700365644923e-05,2021-12-06 07:13:00
Rockets,1356,7-16,1295,20-62,-8.369979512195119,0.00018,1e-17,1e-21,2021-12-06 07:13:00
Magic,1318,5-19,1331,21-61,-8.160589512195122,8e-05,1e-17,1e-21,2021-12-06 07:13:00
Pistons,1295,4-18,1314,19-63,-8.332561463414635,4e-05,1e-17,1e-21,2021-12-06 07:13:00
Thunder,1269,6-16,1279,19-63,-9.561633658536586,4e-05,1e-17,1e-21,2021-12-06 07:13:00
Bucks,1649,16-9,1689,55-27,5.308584146341463,0.99134,0.4577049301483112,0.3029857704930148,2021-12-07 13:16:00
Suns,1651,20-4,1644,58-24,5.52372,0.99966,0.3003719835772929,0.1481100371983577,2021-12-07 13:16:00
Jazz,1665,16-7,1665,56-26,6.770934390243903,0.99794,0.2906102073306861,0.140989061020733,2021-12-07 13:16:00
Nets,1598,16-7,1666,51-31,3.195500975609756,0.93908,0.1730735496587621,0.1018573073549658,2021-12-07 13:16:00
76ers,1602,13-11,1645,49-33,3.1806836585365854,0.90538,0.100904998893929,0.0477500904998894,2021-12-07 13:16:00
Warriors,1649,20-4,1609,54-28,5.803343170731707,0.99266,0.1227289538771609,0.0470122728953877,2021-12-07 13:16:00
Clippers,1541,13-12,1608,42-40,0.5977429268292682,0.69922,0.1062399992914033,0.0445506239999291,2021-12-07 13:16:00
